player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0024221,Vernon Davis,2014,13,6,1,6,75,254,6,1,97,0.0769230769230769,0.307692307692308,0,2,18.8461538461538,0.153846153846154,0,0,0,5.53571428571429,14,0
00-0024221,Vernon Davis,2015,14,6,1,6,75,254,6,1,97,0,0,0,2.71428571428571,28.2142857142857,0,0,0,0,7.62,15,0
00-0024221,Vernon Davis,2016,15,6,1,6,75,254,6,1,97,0,0,0,2.93333333333333,38.8666666666667,0.133333333333333,0,0,0,7.6125,16,0
00-0024221,Vernon Davis,2017,16,6,1,6,75,254,6,1,97,0,0,0,2.6875,40.5,0.1875,0,0,0,5.82307692307692,13,0
00-0024221,Vernon Davis,2018,13,6,1,6,75,254,6,1,97,0,0,0,1.92307692307692,28.2307692307692,0.153846153846154,0,0,0,7.075,4,0
00-0024243,Marcedes Lewis,2006,10,28,1,28,78,261,35,2,89,0,0,0,1.3,12.6,0.1,0,0,0,6.06470588235294,17,0
00-0024243,Marcedes Lewis,2007,17,28,1,28,78,261,35,2,89,0,0,0,2.52941176470588,28.2941176470588,0.117647058823529,0,0,0,6.79333333333333,15,0
00-0024243,Marcedes Lewis,2008,15,28,1,28,78,261,35,2,89,0,0,0,2.73333333333333,32.6,0.133333333333333,0,0,0,6.38666666666667,15,0
00-0024243,Marcedes Lewis,2009,15,28,1,28,78,261,35,2,89,0,0,0,2.13333333333333,34.5333333333333,0.133333333333333,0,0,0,11.5,16,0
00-0024243,Marcedes Lewis,2010,16,28,1,28,78,261,35,2,89,0,0,0,3.625,43.75,0.625,0,0,0,5.66666666666667,15,0
00-0024243,Marcedes Lewis,2011,15,28,1,28,78,261,35,2,89,0,0,0,2.6,30.6666666666667,0,0.133333333333333,0,0,8.66666666666667,15,0
00-0024243,Marcedes Lewis,2012,15,28,1,28,78,261,35,2,89,0,0,0,3.46666666666667,36,0.266666666666667,0.0666666666666667,0,0,8.29,10,0
00-0024243,Marcedes Lewis,2013,10,28,1,28,78,261,35,2,89,0,0,0,2.5,35.9,0.4,0,0,0,6.325,8,0
00-0024243,Marcedes Lewis,2014,8,28,1,28,78,261,35,2,89,0,0,0,2.25,25.75,0.25,0,0,0,2.57333333333333,15,0
00-0024243,Marcedes Lewis,2015,15,28,1,28,78,261,35,2,89,0,0,0,1.06666666666667,15.0666666666667,0,0,0,0,4.29,10,0
00-0024243,Marcedes Lewis,2016,10,28,1,28,78,261,35,2,89,0,0,0,2,16.9,0.1,0,0,0,5.2578947368421,19,0
00-0024243,Marcedes Lewis,2017,19,28,1,28,78,261,35,2,89,0,0,0,1.47368421052632,17.8421052631579,0.315789473684211,0,0,0,1.38,5,0
00-0024243,Marcedes Lewis,2018,5,28,1,28,78,261,35,2,89,0,0,0,0.6,7.8,0,0,0,0,3.07692307692308,13,0
00-0024243,Marcedes Lewis,2019,13,28,1,28,78,261,35,2,89,0,0,0,1.30769230769231,13.0769230769231,0.0769230769230769,0,0,0,3.70833333333333,12,0
00-0024243,Marcedes Lewis,2020,12,28,1,28,78,261,35,2,89,0,0,0,1.08333333333333,11.25,0.25,0,0,0,3.1,14,0
00-0024243,Marcedes Lewis,2021,14,28,1,28,78,261,35,2,89,0,0,0,1.71428571428571,15.2857142857143,0,0,0,0,4.43333333333333,6,0
00-0024243,Marcedes Lewis,2022,6,28,1,28,78,261,35,2,89,0,0,0,1,11,0.333333333333333,0,0,0,2.15,6,0
00-0024243,Marcedes Lewis,2023,6,28,1,28,78,261,35,2,89,0,0,0,0.666666666666667,4.83333333333333,0.166666666666667,0,0,0,0.24,5,0
00-0024243,Marcedes Lewis,2024,5,28,1,28,78,261,35,2,89,0,0,0,0.2,0.4,0,0,0,0,0,1,0
00-0024261,Joe Klopfenstein,2006,13,46,2,14,78,255,67,5,81,0,0,0,1.53846153846154,17.3846153846154,0.0769230769230769,0,0,0,5.85,2,0
00-0024261,Joe Klopfenstein,2007,2,46,2,14,78,255,67,5,81,0,0,0,1,18.5,0.5,0,0,0,2.36666666666667,9,0
00-0024261,Joe Klopfenstein,2008,9,46,2,14,78,255,67,5,81,0,0,0,1.22222222222222,13.6666666666667,0,0,0,0,2.1,1,0
00-0024268,Anthony Fasano,2006,9,53,2,21,76,259,48,4,86,0,0,0,1.55555555555556,14,0,0,0,0,2.75384615384615,13,0
00-0024268,Anthony Fasano,2007,13,53,2,21,76,259,48,4,86,0,0,0,1.15384615384615,11.3846153846154,0.0769230769230769,0,0,0,8.67142857142857,14,0
00-0024268,Anthony Fasano,2008,14,53,2,21,76,259,48,4,86,0,0,0,2.42857142857143,32.4285714285714,0.5,0,0,0,5.20714285714286,14,0
00-0024268,Anthony Fasano,2009,14,53,2,21,76,259,48,4,86,0,0,0,2.21428571428571,24.2142857142857,0.142857142857143,0,0,0,7.72,15,0
00-0024268,Anthony Fasano,2010,15,53,2,21,76,259,48,4,86,0,0,0,2.6,35.2,0.266666666666667,0,0,0,7.14,15,0
00-0024268,Anthony Fasano,2011,15,53,2,21,76,259,48,4,86,0,0,0,2.13333333333333,30.0666666666667,0.333333333333333,0.0666666666666667,0,0,6.6375,16,0
00-0024268,Anthony Fasano,2012,16,53,2,21,76,259,48,4,86,0,0,0,2.5625,20.75,0.3125,0,0,0,6.36,10,0
00-0024268,Anthony Fasano,2013,10,53,2,21,76,259,48,4,86,0,0,0,2.5,20.6,0.3,0.1,0,0,5.11428571428571,14,0
00-0024268,Anthony Fasano,2014,14,53,2,21,76,259,48,4,86,0,0,0,1.78571428571429,16.1428571428571,0.285714285714286,0,0,0,4.77857142857143,14,0
00-0024268,Anthony Fasano,2015,14,53,2,21,76,259,48,4,86,0,0,0,1.85714285714286,20.6428571428571,0.142857142857143,0,0,0,2.35833333333333,12,0
00-0024268,Anthony Fasano,2016,12,53,2,21,76,259,48,4,86,0,0,0,0.666666666666667,6.91666666666667,0.166666666666667,0.0833333333333333,0,0,2.60909090909091,11,0
00-0024276,Tony Scheffler,2006,8,61,2,29,77,254,106,8,69,0.125,0.375,0,2.25,35.75,0.5,0,0,0,10.1461538461538,13,0
00-0024276,Tony Scheffler,2007,13,61,2,29,77,254,106,8,69,0,0,0,3.76923076923077,42.2307692307692,0.384615384615385,0,0,0,9.26153846153846,13,0
00-0024276,Tony Scheffler,2008,13,61,2,29,77,254,106,8,69,0.0769230769230769,-0.0769230769230769,0,3.07692307692308,49.6153846153846,0.230769230769231,0.0769230769230769,0,0,5.64,15,0
00-0024276,Tony Scheffler,2009,15,61,2,29,77,254,106,8,69,0,0,0,2.06666666666667,27.7333333333333,0.133333333333333,0,0,0,5.78666666666667,15,0
00-0024276,Tony Scheffler,2010,15,61,2,29,77,254,106,8,69,0,0,0,3,25.2,0.0666666666666667,0,0,0,6.30625,16,0
00-0024276,Tony Scheffler,2011,16,61,2,29,77,254,106,8,69,0.0625,0.3125,0,1.6875,22.125,0.375,0,0,0.0625,6.56,15,0
00-0024276,Tony Scheffler,2012,15,61,2,29,77,254,106,8,69,0,0,0,2.8,33.6,0.0666666666666667,0,0,0,3.8,4,0
00-0024287,Leonard Pope,2006,14,72,3,8,80,258,39,3,88,0,0,0,1.14285714285714,11.5,0,0,0,0,6.23333333333333,12,0
00-0024287,Leonard Pope,2007,12,72,3,8,80,258,39,3,88,0,0,0,1.91666666666667,19.8333333333333,0.416666666666667,0,0,0,2.6,8,0
00-0024287,Leonard Pope,2008,8,72,3,8,80,258,39,3,88,0,0,0,1.375,12.25,0,0.125,0,0,3.61666666666667,12,0
00-0024287,Leonard Pope,2009,12,72,3,8,80,258,39,3,88,0,0,0,1.66666666666667,14.5,0.0833333333333333,0,0,0,2.11428571428571,14,0
00-0024287,Leonard Pope,2010,14,72,3,8,80,258,39,3,88,0,0,0,0.714285714285714,5.42857142857143,0.142857142857143,0,0,0,3.64666666666667,15,0
00-0024287,Leonard Pope,2011,15,72,3,8,80,258,39,3,88,0,0,0,1.6,16.4666666666667,0.0666666666666667,0,0,0,2.27142857142857,7,0
00-0024301,David Thomas,2006,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.57142857142857,22.7142857142857,0.142857142857143,0,0,0,1.9,1,0
00-0024301,David Thomas,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,9,0,0,0,0,3.05,6,0
00-0024301,David Thomas,2008,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,15.5,0,0,0,0,5.29375,16,0
00-0024301,David Thomas,2009,16,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,0,0,2.4375,24.8125,0.0625,0,0,0,5.51538461538462,13,0
00-0024301,David Thomas,2010,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.61538461538462,19.7692307692308,0.153846153846154,0.0769230769230769,0,0,1.32,5,0
00-0024301,David Thomas,2011,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3.2,0,0,0,0,4.36,10,0
00-0024308,Dominique Byrd,2006,1,93,3,29,75,255,75,6,78,0,0,0,2,39,1,0,0,0,8.4,1,0
00-0024313,Owen Daniels,2006,12,98,4,1,75,253,115,9,68,0,0,0,2.83333333333333,29.1666666666667,0.416666666666667,0,0,0,9.4875,16,0
00-0024313,Owen Daniels,2007,16,98,4,1,75,253,115,9,68,0,0,0,3.9375,48,0.1875,0.0625,0,0,10.3875,16,0
00-0024313,Owen Daniels,2008,16,98,4,1,75,253,115,9,68,0,0,0,4.375,53.875,0.125,0.0625,0,0,15.2375,8,0
00-0024313,Owen Daniels,2009,8,98,4,1,75,253,115,9,68,0,0,0,5,64.875,0.625,0,0,0,8.82727272727273,11,0
00-0024313,Owen Daniels,2010,11,98,4,1,75,253,115,9,68,0,0,0,3.45454545454545,42.8181818181818,0.181818181818182,0,0,0,8.77647058823529,17,0
00-0024313,Owen Daniels,2011,17,98,4,1,75,253,115,9,68,0,0,0,3.41176470588235,43.0588235294118,0.176470588235294,0,0,0,12.0470588235294,17,0
00-0024313,Owen Daniels,2012,17,98,4,1,75,253,115,9,68,0,0,0,4.70588235294118,52.2352941176471,0.352941176470588,0,0,0,13.44,5,0
00-0024313,Owen Daniels,2013,5,98,4,1,75,253,115,9,68,0,0,0,4.8,50.4,0.6,0,0,0,8.81176470588235,17,0
00-0024313,Owen Daniels,2014,17,98,4,1,75,253,115,9,68,0,0,0,3.29411764705882,37.5294117647059,0.294117647058824,0,0,0,7.30526315789474,19,0
00-0024321,Garrett Mills,2007,1,106,4,9,73,228,137,1,63,0,0,0,2,26,0,0,0,0,2.3,5,0
00-0024369,Jeff King,2006,3,155,5,22,77,245,NA,13,55,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,6.0375,16,0
00-0024369,Jeff King,2007,16,155,5,22,77,245,NA,13,55,0,0,0,2.875,25.375,0.125,0.0625,0,0,3.32142857142857,14,0
00-0024369,Jeff King,2008,14,155,5,22,77,245,NA,13,55,0,0,0,1.5,13.9285714285714,0.0714285714285714,0,0,0,3.9375,16,0
00-0024369,Jeff King,2009,16,155,5,22,77,245,NA,13,55,0,0,0,1.5625,12.5,0.1875,0.0625,0,0,3.07857142857143,14,0
00-0024369,Jeff King,2010,14,155,5,22,77,245,NA,13,55,0,0,0,1.35714285714286,8.64285714285714,0.142857142857143,0.142857142857143,0,0,5.15,14,0
00-0024369,Jeff King,2011,14,155,5,22,77,245,NA,13,55,0,0,0,1.92857142857143,19.3571428571429,0.214285714285714,0,0,0,2.49166666666667,12,0
00-0024380,Quinn Sypniewski,2006,8,166,5,33,79,268,NA,15,47,0,0,0,0.25,1.875,0,0,0,0,5.21666666666667,12,0
00-0024389,Delanie Walker,2006,2,175,6,6,73,240,NA,27,49,0,0,0,1,15,0,0,0,0,3.7,12,0
00-0024389,Delanie Walker,2007,12,175,6,6,73,240,NA,27,49,0,0,0,1.75,14.5,0.0833333333333333,0,0,0,2.15714285714286,14,0
00-0024389,Delanie Walker,2008,14,175,6,6,73,240,NA,27,49,0.142857142857143,-0.928571428571429,0,0.714285714285714,11.0714285714286,0.0714285714285714,0.0714285714285714,0,0,2.85625,16,0
00-0024389,Delanie Walker,2009,16,175,6,6,73,240,NA,27,49,0.1875,2.125,0,1.3125,14.5625,0,0.0625,0,0,4.42142857142857,14,0
00-0024389,Delanie Walker,2010,14,175,6,6,73,240,NA,27,49,0.214285714285714,1.28571428571429,0,2.07142857142857,23.6428571428571,0,0,0,0,4.49285714285714,14,0
00-0024389,Delanie Walker,2011,14,175,6,6,73,240,NA,27,49,0.214285714285714,0.357142857142857,0,1.5,16.7142857142857,0.214285714285714,0.0714285714285714,0,0,4.46842105263158,19,0
00-0024389,Delanie Walker,2012,19,175,6,6,73,240,NA,27,49,0,0,0,1.36842105263158,22.5789473684211,0.157894736842105,0,0,0,10.2066666666667,15,0
00-0024389,Delanie Walker,2013,15,175,6,6,73,240,NA,27,49,0,0,0,4,38.0666666666667,0.4,0.0666666666666667,0,0,11.7333333333333,15,0
00-0024389,Delanie Walker,2014,15,175,6,6,73,240,NA,27,49,0,0,0,4.2,59.3333333333333,0.266666666666667,0.2,0,0,16.2933333333333,15,0
00-0024389,Delanie Walker,2015,15,175,6,6,73,240,NA,27,49,0.0666666666666667,2.4,0,6.26666666666667,72.5333333333333,0.4,0,0,0,12.54,15,0
00-0024389,Delanie Walker,2016,15,175,6,6,73,240,NA,27,49,0.133333333333333,0.733333333333333,0,4.33333333333333,53.3333333333333,0.466666666666667,0.0666666666666667,0,0,10.9888888888889,18,0
00-0024389,Delanie Walker,2017,18,175,6,6,73,240,NA,27,49,0.111111111111111,-0.111111111111111,0.0555555555555556,4.66666666666667,52.2222222222222,0.166666666666667,0,0,0,9.2,1,0
00-0024389,Delanie Walker,2018,1,175,6,6,73,240,NA,27,49,0,0,0,4,52,0,0,0,0,9.08333333333333,6,0
00-0024529,Gijon Robinson,2008,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,16.9,0,0,0,0,1.38181818181818,11,0
00-0024529,Gijon Robinson,2009,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.818181818181818,5.63636363636364,0,0,0,0,1.7,6,0
00-0024607,Daniel Coats,2007,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.2,12.2,0,0,0,0,0.78,5,0
00-0024607,Daniel Coats,2008,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4,3.8,0,0,0,0,2.23076923076923,13,0
00-0024607,Daniel Coats,2009,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.23076923076923,11.5384615384615,0,0,0,0,0,5,0
00-0024682,Michael Matthews,2007,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.75,3.5,0,0.125,0,0,1.53333333333333,3,0
00-0024682,Michael Matthews,2008,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,8.66666666666667,0,0,0,0,0,2,0
00-0025418,Greg Olsen,2007,12,31,1,31,78,254,19,1,93,0,0,0,3.25,32.5833333333333,0.166666666666667,0,0,0,9.16,15,0
00-0025418,Greg Olsen,2008,15,31,1,31,78,254,19,1,93,0,0,0,3.6,38.2666666666667,0.333333333333333,0,0,0,10.575,16,0
00-0025418,Greg Olsen,2009,16,31,1,31,78,254,19,1,93,0,0,0,3.75,38.25,0.5,0.125,0,0,7.53888888888889,18,0
00-0025418,Greg Olsen,2010,18,31,1,31,78,254,19,1,93,0,0,0,2.61111111111111,30.3888888888889,0.333333333333333,0.0555555555555556,0,0,8.0625,16,0
00-0025418,Greg Olsen,2011,16,31,1,31,78,254,19,1,93,0,0,0,2.8125,33.75,0.3125,0,0,0,11.45625,16,0
00-0025418,Greg Olsen,2012,16,31,1,31,78,254,19,1,93,0,0,0,4.3125,52.6875,0.3125,0,0,0,11.7705882352941,17,0
00-0025418,Greg Olsen,2013,17,31,1,31,78,254,19,1,93,0,0,0,4.52941176470588,51.2352941176471,0.352941176470588,0,0,0,13.1833333333333,18,0
00-0025418,Greg Olsen,2014,18,31,1,31,78,254,19,1,93,0,0,0,5.05555555555556,61.2777777777778,0.333333333333333,0.111111111111111,0,0,14.3421052631579,19,0
00-0025418,Greg Olsen,2015,19,31,1,31,78,254,19,1,93,0,0,0,4.89473684210526,70.2631578947368,0.421052631578947,0,0,0,12.95625,16,0
00-0025418,Greg Olsen,2016,16,31,1,31,78,254,19,1,93,0,0,0,5,67.0625,0.1875,0,0,0,8.35,8,0
00-0025418,Greg Olsen,2017,8,31,1,31,78,254,19,1,93,0,0,0,3.125,37.25,0.25,0,0,0,8.9,9,0
00-0025418,Greg Olsen,2018,9,31,1,31,78,254,19,1,93,0,0,0,3,32.3333333333333,0.444444444444444,0.111111111111111,0,0,8.83571428571429,14,0
00-0025418,Greg Olsen,2019,14,31,1,31,78,254,19,1,93,0,0,0,3.71428571428571,42.6428571428571,0.142857142857143,0,0,0,4.9,11,0
00-0025425,Zach Miller,2007,15,180,6,7,76,236,NA,NA,30,0,0,0,2.93333333333333,29.6,0.2,0.133333333333333,0,0,9.32,15,0
00-0025425,Zach Miller,2008,15,180,6,7,76,236,NA,NA,30,0,0,0,3.73333333333333,51.8666666666667,0.0666666666666667,0.0666666666666667,0,0,10.9666666666667,15,0
00-0025425,Zach Miller,2009,15,180,6,7,76,236,NA,NA,30,0,0,0,4.4,53.6666666666667,0.2,0.0666666666666667,0,0,10.5666666666667,15,0
00-0025425,Zach Miller,2010,15,180,6,7,76,236,NA,NA,30,0,0,0,4,45.6666666666667,0.333333333333333,0,0,0,3.71538461538462,13,0
00-0025425,Zach Miller,2011,13,180,6,7,76,236,NA,NA,30,0,0,0,1.92307692307692,17.9230769230769,0,0,0,0,7.36666666666667,18,0
00-0025425,Zach Miller,2012,18,180,6,7,76,236,NA,NA,30,0,0,0,2.77777777777778,32.5555555555556,0.222222222222222,0,0,0,6.95625,16,0
00-0025425,Zach Miller,2013,16,180,6,7,76,236,NA,NA,30,0,0,0,2.375,27.0625,0.3125,0,0,0,4.53333333333333,3,0
00-0025464,Matt Spaeth,2007,6,77,3,13,79,270,112,6,68,0,0,0,1,6.83333333333333,0.5,0,0,0,3.22,10,0
00-0025464,Matt Spaeth,2008,10,77,3,13,79,270,112,6,68,0,0,0,1.8,14.2,0,0,0,0,1.5,9,0
00-0025464,Matt Spaeth,2009,9,77,3,13,79,270,112,6,68,0,0,0,0.555555555555556,2.77777777777778,0.111111111111111,0.111111111111111,0,0,1.91538461538462,13,0
00-0025464,Matt Spaeth,2010,13,77,3,13,79,270,112,6,68,0,0,0,0.769230769230769,6.84615384615385,0.0769230769230769,0,0,0,2.4,10,0
00-0025464,Matt Spaeth,2011,10,77,3,13,79,270,112,6,68,0,0,0,0.7,5,0.2,0.1,0,0,1.64444444444444,9,0
00-0025464,Matt Spaeth,2012,9,77,3,13,79,270,112,6,68,0,0,0,0.666666666666667,3.11111111111111,0.111111111111111,0,0,0,4.05,2,0
00-0025464,Matt Spaeth,2013,2,77,3,13,79,270,112,6,68,0,0,0,0.5,5.5,0.5,0,0,0,3.12,5,0
00-0025464,Matt Spaeth,2014,5,77,3,13,79,270,112,6,68,0,0,0,0.6,9.2,0.2,0,0,0,0.82,5,0
00-0025516,Scott Chandler,2010,6,129,4,30,79,270,89,4,74,0,0,0,0.166666666666667,1.33333333333333,0,0,0,0,7.92142857142857,14,0
00-0025516,Scott Chandler,2011,14,129,4,30,79,270,89,4,74,0,0,0,2.71428571428571,27.7857142857143,0.428571428571429,0.0714285714285714,0,0,8.94,15,0
00-0025516,Scott Chandler,2012,15,129,4,30,79,270,89,4,74,0,0,0,2.86666666666667,38.0666666666667,0.4,0.0666666666666667,0,0,8.03125,16,0
00-0025516,Scott Chandler,2013,16,129,4,30,79,270,89,4,74,0,0,0,3.3125,40.9375,0.125,0,0,0,7.16875,16,0
00-0025516,Scott Chandler,2014,16,129,4,30,79,270,89,4,74,0,0,0,2.9375,31.0625,0.1875,0,0,0,6.075,12,0
00-0025540,Kevin Boss,2007,11,153,5,16,79,252,154,8,59,0,0,0,1.27272727272727,18.9090909090909,0.181818181818182,0.181818181818182,0,0,8.89230769230769,13,0
00-0025540,Kevin Boss,2008,13,153,5,16,79,252,154,8,59,0,0,0,2.76923076923077,33.5384615384615,0.461538461538462,0.0769230769230769,0,0,8.68666666666667,15,0
00-0025540,Kevin Boss,2009,15,153,5,16,79,252,154,8,59,0.0666666666666667,1.06666666666667,0,2.8,37.8,0.333333333333333,0.0666666666666667,0,0,7.74,15,0
00-0025540,Kevin Boss,2010,15,153,5,16,79,252,154,8,59,0,0,0,2.33333333333333,35.4,0.333333333333333,0,0,0,6.9,12,0
00-0025540,Kevin Boss,2011,12,153,5,16,79,252,154,8,59,0,0,0,2.33333333333333,30.6666666666667,0.25,0,0,0,7.75,2,0
00-0025542,Dante Rosario,2007,9,155,5,18,75,244,187,10,51,0,0,0,0.666666666666667,12,0.222222222222222,0,0,0,5.07,10,0
00-0025542,Dante Rosario,2008,10,155,5,18,75,244,187,10,51,0,0,0,2.1,23.7,0.1,0,0,0,4.95,14,0
00-0025542,Dante Rosario,2009,14,155,5,18,75,244,187,10,51,0,0,0,1.85714285714286,22.3571428571429,0.142857142857143,0.0714285714285714,0,0,3.6375,16,0
00-0025542,Dante Rosario,2010,16,155,5,18,75,244,187,10,51,0.0625,-0.125,0,2,16.5,0,0,0,0,1.7,11,0
00-0025542,Dante Rosario,2011,11,155,5,18,75,244,187,10,51,0,0,0,0.636363636363636,10.6363636363636,0,0,0,0,3.22727272727273,11,0
00-0025542,Dante Rosario,2012,11,155,5,18,75,244,187,10,51,0,0,0,0.909090909090909,8.63636363636364,0.272727272727273,0,0,0,0.255555555555556,9,0
00-0025542,Dante Rosario,2013,9,155,5,18,75,244,187,10,51,0,0,0,0.111111111111111,1.44444444444444,0,0,0,0,1.97142857142857,14,0
00-0025549,Brent Celek,2007,10,162,5,25,76,248,282,16,32,0,0,0,1.6,17.8,0.1,0.1,0,0,8.35,14,0
00-0025549,Brent Celek,2008,14,162,5,25,76,248,282,16,32,0,0,0,3.28571428571429,33.5,0.285714285714286,0,0,0,13.5294117647059,17,0
00-0025549,Brent Celek,2009,17,162,5,25,76,248,282,16,32,0,0,0,4.64705882352941,60.5882352941176,0.470588235294118,0,0,0,8.10666666666667,15,0
00-0025549,Brent Celek,2010,15,162,5,25,76,248,282,16,32,0,0,0,2.93333333333333,35.7333333333333,0.266666666666667,0,0,0,10.81875,16,0
00-0025549,Brent Celek,2011,16,162,5,25,76,248,282,16,32,0,0,0,3.875,50.6875,0.3125,0,0,0,8.62666666666667,15,0
00-0025549,Brent Celek,2012,15,162,5,25,76,248,282,16,32,0,0,0,3.8,45.6,0.0666666666666667,0,0,0,7.04705882352941,17,0
00-0025549,Brent Celek,2013,17,162,5,25,76,248,282,16,32,0,0,0,2,30.4705882352941,0.352941176470588,0,0,0,4.375,16,0
00-0025549,Brent Celek,2014,16,162,5,25,76,248,282,16,32,0,0,0,2,21.25,0.0625,0,0,0,7.06666666666667,12,0
00-0025549,Brent Celek,2015,12,162,5,25,76,248,282,16,32,0,0,0,2.25,33.1666666666667,0.25,0.0833333333333333,0,0,2.95,10,0
00-0025549,Brent Celek,2016,10,162,5,25,76,248,282,16,32,0,0,0,1.4,15.5,0,0.1,0,0,2.4,14,0
00-0025602,Ben Patrick,2007,5,215,7,5,75,252,76,3,77,0,0,0,1.4,14.6,0.4,0,0,0,3.58888888888889,9,0
00-0025602,Ben Patrick,2008,9,215,7,5,75,252,76,3,77,0,0,0,1.44444444444444,12.5555555555556,0.111111111111111,0,0,0,5.08888888888889,9,0
00-0025602,Ben Patrick,2009,9,215,7,5,75,252,76,3,77,0,0,0,1.66666666666667,20.8888888888889,0.222222222222222,0,0,0,2.73,10,0
00-0025609,Derek Schouman,2007,2,222,7,12,74,247,207,11,47,0,0,0,1.5,9.5,0,0,0,0,4.03333333333333,9,0
00-0025609,Derek Schouman,2008,9,222,7,12,74,247,207,11,47,0,0,0,1.66666666666667,17,0.111111111111111,0,0,0,9.65,2,0
00-0025864,Jonathan Stupar,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.555555555555556,4.33333333333333,0,0,0,0,2.56666666666667,9,0
00-0026008,Matthew Mulligan,2009,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,0,0,0,0,0,4,0
00-0026008,Matthew Mulligan,2010,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1.08,10,0
00-0026008,Matthew Mulligan,2011,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,5.8,0,0.1,0,0,2.24,10,0
00-0026008,Matthew Mulligan,2012,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.8,8.4,0.1,0,0,0,1.86666666666667,6,0
00-0026008,Matthew Mulligan,2013,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,3.66666666666667,0.166666666666667,0.166666666666667,0,0,0,1,0
00-0026008,Matthew Mulligan,2014,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.4,3,0
00-0026008,Matthew Mulligan,2015,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,1.3,2,0
00-0026026,Joey Haynos,2008,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,11,0.5,0.5,0,0,3.37142857142857,14,0
00-0026123,Evan Moore,2009,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.4,31.6,0,0,0,0,5.8,9,0
00-0026123,Evan Moore,2010,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.77777777777778,35.7777777777778,0.111111111111111,0,0,0,6.02666666666667,15,0
00-0026123,Evan Moore,2011,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.26666666666667,21.6,0.266666666666667,0,0,0,0.228571428571429,7,0
00-0026170,Dustin Keller,2008,16,30,1,30,74,242,39,1,87,0,0,0,3,33.4375,0.1875,0,0,0,8.31578947368421,19,0
00-0026170,Dustin Keller,2009,19,30,1,30,74,242,39,1,87,0.0526315789473684,0.368421052631579,0,3,37,0.263157894736842,0.0526315789473684,0,0,9.98888888888889,18,0
00-0026170,Dustin Keller,2010,18,30,1,30,74,242,39,1,87,0,0,0,3.83333333333333,44.8888888888889,0.277777777777778,0,0,0,10.90625,16,0
00-0026170,Dustin Keller,2011,16,30,1,30,74,242,39,1,87,0,0,0,4.0625,50.9375,0.3125,0,0,0,8.9625,8,0
00-0026178,John Carlson,2008,15,38,2,7,77,251,54,3,83,0,0,0,3.66666666666667,41.8,0.333333333333333,0,0,0,9.4,16,0
00-0026178,John Carlson,2009,16,38,2,7,77,251,54,3,83,0,0,0,3.1875,35.875,0.4375,0,0,0,5.49375,16,0
00-0026178,John Carlson,2012,10,38,2,7,77,251,54,3,83,0,0,0,0.8,4.3,0,0,0,0,5.56923076923077,13,0
00-0026178,John Carlson,2013,13,38,2,7,77,251,54,3,83,0,0,0,2.46153846153846,26.4615384615385,0.0769230769230769,0.0769230769230769,0,0,4.79411764705882,17,0
00-0026188,Fred Davis,2008,4,48,2,17,75,255,43,2,86,0.25,-0.75,0,0.75,6.75,0,0,0,0,8.99333333333333,15,0
00-0026188,Fred Davis,2009,15,48,2,17,75,255,43,2,86,0,0,0,3.2,33.9333333333333,0.4,0,0,0,4.70666666666667,15,0
